year,age,industry,job_title,annual_salary,currency,country,state,total_experience_years,field_experience_years,education_level,gender
2021,35-44,education,Other,76000.0,USD,United States,Michigan,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,computing or tech,data scientist,117300.0,USD,United States,New York,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,business or consulting,senior associate,100000.0,USD,United States,District of Columbia,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,media & digital,Other,101000.0,USD,United States,New York,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,healthcare,Other,43640.0,USD,United States,Kentucky,11 - 20 years,5-7 years,College degree,Woman
2021,55-64,recruitment or hr,Other,56000.0,USD,United States,Texas,41 years or more,11 - 20 years,High School,Man
2021,35-44,education,Other,70000.0,USD,United States,South Carolina,11 - 20 years,11 - 20 years,PhD,Woman
2021,45-54,nonprofits,manager,110080.0,USD,United States,Arizona,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,45-54,healthcare,senior director,123000.0,USD,United States,Virginia,11 - 20 years,11 - 20 years,College degree,Non-binary
2021,45-54,healthcare,Other,156000.0,USD,United States,Pennsylvania,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,25-34,education,assistant director,97000.0,USD,United States,Virginia,11 - 20 years,11 - 20 years,PhD,Man
2021,25-34,nonprofits,Other,102000.0,USD,United States,New York,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,education,Other,52500.0,USD,United States,Louisiana,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,education,Other,48500.0,USD,United States,Wisconsin,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,210000.0,USD,United States,California,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,25-34,healthcare,Other,66526.0,USD,United States,Iowa,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,law,associate attorney,158000.0,USD,United States,,5-7 years,5-7 years,None,None
2021,25-34,utilities & telecommunications,Other,149000.0,USD,United States,,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,government or public administration,Other,87375.0,USD,Canada,,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,education,Other,51000.0,USD,United States,Georgia,2 - 4 years,2 - 4 years,PhD,Woman
2021,18-24,"accounting, banking & finance",Other,60000.0,USD,United States,Washington,1 year or less,1 year or less,Master's degree,Woman
2021,25-34,education,Other,70700.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,nonprofits,Other,66000.0,USD,United States,District of Columbia,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,government or public administration,Other,60000.0,USD,Canada,,8 - 10 years,8 - 10 years,College degree,Woman
2021,45-54,library,Other,105456.0,USD,United States,Arizona,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,property or construction,Other,82000.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Woman
2021,45-54,"accounting, banking & finance",Other,140000.0,USD,United States,Massachusetts,21 - 30 years,21 - 30 years,College degree,Man
2021,35-44,engineering or manufacturing,Other,95000.0,USD,United States,Michigan,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,library,Other,52125.0,USD,United States,Texas,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,nonprofits,Other,69000.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,education,Other,89000.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,nonprofits,project coordinator,67146.0,USD,Canada,,5-7 years,5-7 years,PhD,Woman
2021,25-34,nonprofits,project manager,64500.0,USD,United States,Virginia,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,government or public administration,Other,56160.0,USD,United States,Virginia,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,law,Other,78000.0,USD,United States,Illinois,5-7 years,5-7 years,College degree,Man
2021,35-44,engineering or manufacturing,software engineer,65825.99999999999,USD,United Kingdom,,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,government or public administration,Other,86000.0,USD,United States,Massachusetts,11 - 20 years,1 year or less,College degree,Woman
2021,35-44,government or public administration,director,80000.0,USD,United States,Minnesota,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,engineering or manufacturing,project manager,110920.0,USD,Germany,,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,97500.0,USD,United States,Pennsylvania,5-7 years,5-7 years,College degree,Woman
2021,25-34,healthcare,Other,63000.0,USD,United States,Georgia,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,property or construction,project coordinator,52200.0,USD,United States,Texas,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,nonprofits,Other,107500.0,USD,United States,District of Columbia,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,library,Other,45000.0,USD,United States,District of Columbia,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,"marketing, advertising & pr",Other,61000.0,USD,United States,Arizona,5-7 years,5-7 years,College degree,Woman
2021,25-34,computing or tech,software engineer,60000.0,USD,United States,California,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,healthcare,project coordinator,66705.0,USD,United States,Oregon,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,education,Other,57360.0,USD,United States,Michigan,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,65000.0,USD,United States,Minnesota,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,"accounting, banking & finance",Other,43560.0,USD,Sweden,,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,government or public administration,Other,95000.0,USD,United States,Oregon,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,45-54,computing or tech,director,225000.0,USD,United States,Florida,21 - 30 years,11 - 20 years,College degree,Man
2021,35-44,"accounting, banking & finance",Other,123000.0,USD,United States,New York,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,recruitment or hr,Other,92000.0,USD,United States,New York,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,44500.0,USD,United States,Louisiana,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,healthcare,Other,53000.0,USD,United States,Massachusetts,8 - 10 years,2 - 4 years,College degree,Woman
2021,35-44,government or public administration,consultant,66000.0,USD,Switzerland,,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,189000.0,USD,United States,North Carolina,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,government or public administration,Other,93268.0,USD,United States,Kansas,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,45-54,retail,Other,69000.0,USD,United States,Illinois,21 - 30 years,21 - 30 years,College degree,Woman
2021,35-44,hospitality & events,Other,78660.0,USD,United Kingdom,,11 - 20 years,11 - 20 years,Some college,Man
2021,45-54,"accounting, banking & finance",Other,82000.0,USD,United States,New Jersey,21 - 30 years,21 - 30 years,Some college,Woman
2021,45-54,insurance,account manager,61500.0,USD,United States,South Carolina,11 - 20 years,11 - 20 years,College degree,Woman
2021,45-54,education,Other,89000.0,USD,United States,New Hampshire,31 - 40 years,31 - 40 years,PhD,Woman
2021,35-44,engineering or manufacturing,Other,194000.0,USD,United States,California,21 - 30 years,21 - 30 years,PhD,Woman
2021,25-34,transport or logistics,Other,80700.0,USD,United States,New York,8 - 10 years,5-7 years,Master's degree,Man
2021,25-34,engineering or manufacturing,engineering manager,98000.0,USD,United States,Virginia,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,law,Other,54000.0,USD,United States,Washington,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,education,Other,64120.0,USD,United States,Texas,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,"marketing, advertising & pr",Other,120000.0,USD,United States,Texas,11 - 20 years,8 - 10 years,College degree,Woman
2021,45-54,education,Other,61000.0,USD,United States,Massachusetts,21 - 30 years,21 - 30 years,College degree,Woman
2021,25-34,computing or tech,Other,150000.0,USD,United States,Washington,5-7 years,5-7 years,College degree,Non-binary
2021,25-34,education,teacher,58000.0,USD,United States,Georgia,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,education,Other,41000.0,USD,United States,South Carolina,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,35-44,nonprofits,Other,61800.0,USD,United States,,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,computing or tech,Other,92500.0,USD,United States,Massachusetts,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,35-44,transport or logistics,Other,108000.0,USD,United States,Minnesota,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,35-44,education,Other,44460.0,USD,Hong Kong,,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,education,program coordinator,50000.0,USD,United States,Ohio,8 - 10 years,5-7 years,College degree,Woman
2021,25-34,nonprofits,Other,70500.0,USD,United States,Ohio,8 - 10 years,8 - 10 years,College degree,Woman
2021,45-54,media & digital,Other,106500.0,USD,United States,Massachusetts,21 - 30 years,11 - 20 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,124500.0,USD,United States,Maryland,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,"marketing, advertising & pr",Other,45000.0,USD,United States,Vermont,2 - 4 years,2 - 4 years,Some college,Woman
2021,25-34,transport or logistics,Other,65250.0,USD,Canada,,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,media & digital,Other,50369.99999999999,USD,United Kingdom,,5-7 years,5-7 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,170000.0,USD,United States,Missouri,11 - 20 years,11 - 20 years,College degree,Man
2021,25-34,entertainment,Other,83000.0,USD,United States,California,5-7 years,5-7 years,College degree,Woman
2021,45-54,government or public administration,Other,60000.0,USD,United States,Washington,31 - 40 years,11 - 20 years,Some college,Man
2021,25-34,government or public administration,Other,41100.0,USD,United States,Massachusetts,5-7 years,2 - 4 years,College degree,Non-binary
2021,35-44,pharmaceuticals/biotech,Other,80868.0,USD,United Kingdom,,8 - 10 years,8 - 10 years,PhD,Woman
2021,25-34,property or construction,Other,70000.0,USD,United States,Texas,8 - 10 years,2 - 4 years,College degree,Woman
2021,25-34,healthcare,Other,117000.0,USD,United States,Massachusetts,8 - 10 years,8 - 10 years,PhD,Woman
2021,25-34,nonprofits,Other,75000.0,USD,United States,Massachusetts,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,45-54,education,Other,55000.0,USD,United States,Michigan,21 - 30 years,5-7 years,PhD,Woman
2021,35-44,"marketing, advertising & pr",senior project manager,155000.0,USD,United States,California,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,social work,Other,52500.0,USD,Canada,,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,education,Other,50000.0,USD,United States,Wisconsin,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,computing or tech,Other,103000.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,engineering or manufacturing,Other,110000.0,USD,United States,Delaware,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,computing or tech,Other,150000.0,USD,United States,Virginia,5-7 years,5-7 years,PhD,Woman
2021,25-34,engineering or manufacturing,Other,108000.0,USD,United States,Michigan,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,computing or tech,senior software engineer,130000.0,USD,United States,Massachusetts,11 - 20 years,5-7 years,College degree,Man
2021,35-44,nonprofits,accounting manager,100900.0,USD,United States,Missouri,11 - 20 years,5-7 years,Master's degree,Woman
2021,25-34,computing or tech,senior software engineer,270000.0,USD,United States,New York,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,education,Other,51000.0,USD,United States,North Carolina,8 - 10 years,5-7 years,PhD,Woman
2021,45-54,education,Other,90000.0,USD,United States,North Carolina,21 - 30 years,21 - 30 years,Master's degree,Other
2021,25-34,engineering or manufacturing,Other,78900.0,USD,United States,Pennsylvania,2 - 4 years,2 - 4 years,PhD,Woman
2021,35-44,"accounting, banking & finance",product manager,142000.0,USD,United States,Virginia,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,business or consulting,Other,63720.0,USD,Germany,,2 - 4 years,2 - 4 years,College degree,Man
2021,25-34,media & digital,Other,132000.0,USD,United States,District of Columbia,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,78000.0,USD,United States,Missouri,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,utilities & telecommunications,data analyst,64000.0,USD,United States,Colorado,11 - 20 years,5-7 years,Some college,Woman
2021,25-34,business or consulting,product manager,135000.0,USD,United States,California,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,government or public administration,analyst,68000.0,USD,United States,Maryland,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,government or public administration,Other,114000.0,USD,United States,District of Columbia,11 - 20 years,5-7 years,Master's degree,Woman
2021,25-34,Other,Other,73000.0,USD,United States,District of Columbia,2 - 4 years,2 - 4 years,College degree,Other
2021,45-54,Other,Other,90000.0,USD,United States,Missouri,21 - 30 years,11 - 20 years,Some college,Man
2021,25-34,computing or tech,Other,127550.0,USD,United States,Texas,8 - 10 years,8 - 10 years,High School,Woman
2021,45-54,education,Other,72000.0,USD,United States,Illinois,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,35-44,"marketing, advertising & pr",Other,116000.0,USD,United States,,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,business or consulting,Other,69069.0,USD,United Kingdom,,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,55-64,government or public administration,Other,49355.0,USD,United States,New Mexico,31 - 40 years,31 - 40 years,College degree,Woman
2021,25-34,media & digital,Other,75000.0,USD,United States,New York,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,government or public administration,Other,67500.0,USD,United States,Tennessee,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,media & digital,Other,88000.0,USD,United States,New Hampshire,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,healthcare,coordinator,45950.0,USD,United States,Pennsylvania,11 - 20 years,8 - 10 years,High School,Man
2021,35-44,healthcare,senior director,276000.0,USD,United States,New Jersey,11 - 20 years,11 - 20 years,PhD,Man
2021,35-44,sales,Other,99000.0,USD,Norway,,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,Other,Other,53000.0,USD,United States,,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,education,Other,59000.0,USD,United States,Florida,8 - 10 years,2 - 4 years,PhD,Woman
2021,25-34,nonprofits,Other,66300.0,USD,United States,District of Columbia,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,Other,Other,73000.0,USD,United States,California,5-7 years,8 - 10 years,College degree,Woman
2021,35-44,education,project manager,80000.0,USD,United States,,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,computing or tech,Other,159000.0,USD,United States,Massachusetts,11 - 20 years,5-7 years,Master's degree,Woman
2021,55-64,"accounting, banking & finance",Other,78000.0,USD,United States,Pennsylvania,31 - 40 years,21 - 30 years,College degree,Man
2021,45-54,education,Other,85000.0,USD,United States,Virginia,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,55-64,computing or tech,Other,88000.0,USD,United States,Massachusetts,21 - 30 years,11 - 20 years,College degree,Woman
2021,25-34,computing or tech,Other,60000.0,USD,United States,Utah,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,35-44,Other,Other,94000.0,USD,United States,Ohio,5-7 years,5-7 years,PhD,Woman
2021,25-34,engineering or manufacturing,Other,102000.0,USD,United States,Washington,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,nonprofits,Other,70000.0,USD,United States,Maryland,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,computing or tech,Other,240000.0,USD,United States,New York,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,insurance,Other,72000.0,USD,United States,Massachusetts,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,law,office manager,135450.0,USD,United States,New York,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,computing or tech,project manager,128300.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,education,Other,83942.0,USD,United States,Massachusetts,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,law,associate attorney,79000.0,USD,United States,Pennsylvania,8 - 10 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,nonprofits,Other,85850.0,USD,United States,District of Columbia,5-7 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Woman
2021,18-24,nonprofits,Other,61800.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Woman
2021,35-44,law,associate,125000.0,USD,United States,Connecticut,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,education,Other,74400.0,USD,United States,Illinois,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,55-64,media & digital,Other,130000.0,USD,United States,District of Columbia,31 - 40 years,31 - 40 years,College degree,Woman
2021,25-34,law,Other,98700.0,USD,United States,Massachusetts,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,"accounting, banking & finance",Other,70800.0,USD,United States,Georgia,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,115000.0,USD,United States,Virginia,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,law,project manager,58700.0,USD,United States,Kentucky,11 - 20 years,11 - 20 years,Some college,Woman
2021,25-34,engineering or manufacturing,Other,80560.0,USD,United States,New Jersey,5-7 years,5-7 years,College degree,Woman
2021,35-44,government or public administration,Other,52650.0,USD,United States,Connecticut,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,25-34,"marketing, advertising & pr",account manager,92000.0,USD,United States,Texas,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,35-44,property or construction,Other,80000.0,USD,United States,Michigan,11 - 20 years,1 year or less,Master's degree,Man
2021,35-44,nonprofits,director,160000.0,USD,Sri Lanka,,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,media & digital,editor,85000.0,USD,United States,,8 - 10 years,5-7 years,Master's degree,None
2021,45-54,education,Other,42500.0,USD,United States,Washington,11 - 20 years,2 - 4 years,Some college,Woman
2021,25-34,education,Other,57500.0,USD,United States,New York,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,35-44,government or public administration,Other,95000.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,"accounting, banking & finance",Other,71000.0,USD,United States,Colorado,2 - 4 years,2 - 4 years,Master's degree,Man
2021,25-34,nonprofits,executive director,74651.0,USD,United States,Pennsylvania,5-7 years,2 - 4 years,PhD,Non-binary
2021,25-34,computing or tech,product manager,102500.0,USD,United States,,8 - 10 years,5-7 years,Master's degree,Man
2021,55-64,Other,Other,97000.0,USD,United States,South Carolina,31 - 40 years,21 - 30 years,Some college,Woman
2021,35-44,nonprofits,director,58500.0,USD,Canada,,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,law enforcement & security,data analyst,48000.0,USD,United States,California,8 - 10 years,1 year or less,College degree,Woman
2021,25-34,government or public administration,analyst,65332.0,USD,United States,Michigan,11 - 20 years,1 year or less,College degree,Woman
2021,45-54,government or public administration,Other,89000.0,USD,Antarctica,District of Columbia,21 - 30 years,11 - 20 years,College degree,Woman
2021,25-34,hospitality & events,administrative assistant,62000.0,USD,United States,New York,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,government or public administration,Other,56394.0,USD,United States,Michigan,5-7 years,5-7 years,Master's degree,Woman
2021,45-54,government or public administration,senior editor,142000.0,USD,United States,District of Columbia,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,education,Other,53000.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,78000.0,USD,United States,Alabama,1 year or less,1 year or less,PhD,Woman
2021,35-44,business or consulting,Other,145000.0,USD,United States,District of Columbia,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,healthcare,Other,48299.99999999999,USD,Poland,,8 - 10 years,5-7 years,PhD,Woman
2021,45-54,nonprofits,Other,50000.0,USD,United States,Kansas,11 - 20 years,2 - 4 years,College degree,Woman
2021,25-34,insurance,Other,64000.0,USD,United States,,8 - 10 years,2 - 4 years,College degree,Woman
2021,45-54,"accounting, banking & finance",Other,80000.0,USD,United States,Washington,21 - 30 years,5-7 years,College degree,Woman
2021,45-54,nonprofits,Other,124000.0,USD,United States,California,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,library,librarian,56000.0,USD,United States,Florida,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,utilities & telecommunications,Other,62000.0,USD,United States,Pennsylvania,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,60000.0,USD,United States,South Carolina,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,media & digital,marketing manager,69000.0,USD,United Kingdom,,5-7 years,5-7 years,College degree,Woman
2021,25-34,real estate,Other,41500.0,USD,United States,Colorado,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,computing or tech,senior software engineer,170000.0,USD,United States,Washington,5-7 years,5-7 years,College degree,Woman
2021,35-44,computing or tech,technical writer,82500.0,USD,United States,Ohio,21 - 30 years,11 - 20 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,119300.0,USD,United States,New York,5-7 years,5-7 years,College degree,Woman
2021,35-44,art & design,office manager,82000.0,USD,United States,California,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,86500.0,USD,United States,Michigan,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,law,Other,87500.0,USD,United States,Virginia,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,education,Other,56500.0,USD,United States,Oregon,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,nonprofits,Other,60000.0,USD,United States,Georgia,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,government or public administration,administrative assistant,83000.0,USD,United States,North Carolina,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,"accounting, banking & finance",accountant,82500.0,USD,"Virgin Islands, U.S.",,11 - 20 years,2 - 4 years,College degree,Woman
2021,45-54,education,Other,68000.0,USD,United States,Nebraska,21 - 30 years,21 - 30 years,Master's degree,Woman
2021,25-34,nonprofits,Other,52500.0,USD,United States,Maryland,2 - 4 years,2 - 4 years,Some college,Non-binary
2021,25-34,law,hr manager,83750.0,USD,United States,Maine,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,35-44,nonprofits,Other,65500.0,USD,United States,Minnesota,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,pharmaceuticals/biotech,Other,138000.0,USD,United States,Missouri,8 - 10 years,8 - 10 years,PhD,Woman
2021,25-34,engineering or manufacturing,Other,62845.0,USD,United States,Minnesota,5-7 years,5-7 years,College degree,Woman
2021,18-24,healthcare,Other,53000.0,USD,United States,Massachusetts,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,education,Other,96000.0,USD,United States,Maryland,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,education,Other,112000.0,USD,United States,,2 - 4 years,8 - 10 years,Master's degree,Woman
2021,25-34,"marketing, advertising & pr",Other,72000.0,USD,United States,Virginia,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,"accounting, banking & finance",Other,71500.0,USD,United States,Texas,11 - 20 years,5-7 years,College degree,Woman
2021,35-44,property or construction,Other,92000.0,USD,United States,Washington,11 - 20 years,5-7 years,Master's degree,Woman
2021,25-34,media & digital,Other,129433.0,USD,United States,California,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,education,Other,44000.0,USD,United States,Maine,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,retail,Other,95000.0,USD,United States,California,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,61000.0,USD,United States,Virginia,11 - 20 years,2 - 4 years,College degree,Woman
2021,35-44,healthcare,Other,95000.0,USD,United States,Oregon,21 - 30 years,11 - 20 years,College degree,Woman
2021,18-24,sales,Other,100000.0,USD,United States,Texas,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,nonprofits,Other,45000.0,USD,United States,Louisiana,8 - 10 years,2 - 4 years,College degree,Woman
2021,25-34,government or public administration,Other,77800.0,USD,United States,Vermont,5-7 years,5-7 years,College degree,Woman
2021,25-34,education,director,70000.0,USD,United States,Maryland,8 - 10 years,8 - 10 years,PhD,Woman
2021,25-34,media & digital,Other,123000.0,USD,United States,New York,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,healthcare,Other,91000.0,USD,United States,North Carolina,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,art & design,graphic designer,56800.0,USD,United States,Wisconsin,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,healthcare,Other,44096.0,USD,United States,North Carolina,8 - 10 years,5-7 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,75000.0,USD,United States,Pennsylvania,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,healthcare,Other,65000.0,USD,United States,Oregon,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,"accounting, banking & finance",Other,86700.0,USD,United States,Texas,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,government or public administration,Other,68000.0,USD,United States,Minnesota,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,publishing,senior editor,58000.0,USD,United States,New York,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,"accounting, banking & finance",financial analyst,87500.0,USD,United States,Texas,11 - 20 years,5-7 years,Master's degree,Man
2021,25-34,nonprofits,Other,42000.0,USD,Canada,,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,"marketing, advertising & pr",vice president,230000.0,USD,United States,Texas,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,government or public administration,Other,97000.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,45-54,government or public administration,Other,60000.0,USD,United States,North Carolina,21 - 30 years,11 - 20 years,College degree,Woman
2021,25-34,education,Other,49000.0,USD,United States,Michigan,8 - 10 years,2 - 4 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,52200.0,USD,United States,New York,8 - 10 years,2 - 4 years,College degree,Man
2021,25-34,nonprofits,Other,45000.0,USD,United States,New York,8 - 10 years,2 - 4 years,Master's degree,Woman
2021,35-44,computing or tech,software engineer,285000.0,USD,United States,Illinois,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,computing or tech,director,86250.0,USD,Poland,,11 - 20 years,11 - 20 years,Master's degree,Man
2021,25-34,education,Other,65000.0,USD,United States,,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,education,Other,50600.0,USD,United States,New York,5-7 years,5-7 years,College degree,Woman
2021,25-34,media & digital,Other,57959.99999999999,USD,England,,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,law,Other,80600.0,USD,United States,Indiana,21 - 30 years,5-7 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,51500.0,USD,United States,Arizona,8 - 10 years,5-7 years,Some college,Man
2021,25-34,engineering or manufacturing,Other,93000.0,USD,United States,New York,5-7 years,2 - 4 years,College degree,Woman
2021,35-44,education,Other,94000.0,USD,United States,Texas,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,computing or tech,Other,74041.0,USD,Norway,,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,healthcare,Other,64000.0,USD,United States,North Carolina,8 - 10 years,5-7 years,Some college,Woman
